url,query,is_shop
https://vvs-info.ru/unit/rynok-silovykh-kabeley-v-rossii-tendentsii-i-prognoz-razvitiya/,Динамика производства силового кабеля в России,False
https://alto-group.ru/otchot/rossija/682-rynok-silovyh-kabelej-v-rossii-tekuschaja-situacija-i-prognoz-2020-2024-gg.html,Динамика производства силового кабеля в России,True
https://yabs.yandex.ru/count/Wn8ejI_zO2a3HHW0X2bD1ut-USaByWK0AGGGW8Y00J5LDuPX000003W4ZA7imEaIW072zjptw8-4nii1Y070lcIG0OZtZf7Qmuxv1w01j9t_oyw0W802g06qdV_BJhW1wekSro700LpO0RRUyfW1u07OiBAO0UW1LfW2akGLe0B-m8O9m0B0lcJO0WBm0k7FyFa1W0EboBYF38W3gCED-GkO0ztn7g031AW36iNl0lW4mDOHY0N0rX6G1S3d7A05eB85g0MRlmIm1Pk_1BW5mAa71AW61Ca6LHyrj_E7BnW0nTauyhrRGZIu1u05q0SEyGUkVfVnjWsBDe081j08a8AGlw33c0hXt2h9-0g0jHYg2n21JK07nTa008qQqJaQq0K0sGle2y3M4V0B2eWCvkpUlW6f3E3B7MqF3H6_w0oZ0k0DWu20G8aE1f_cv4KciDM-rBcx_k6N6A0Em8Gzs0u1eG-049ljuHm6W144EziwulF5JZ_m4WO30k0JmAa7e1J0gGUe5C3d7D2NiuC6w1I40j0Lz_YjYWRO5S6AzkoZZxpyO_2W5f3xoOi6oHRG5kRithu1WHUO5ywacYoe5m705xGIs1V0X3te5m6P6A0O4h0OmSgOZ0Qu60lG627u6EIZnAsaWwdMbG606P0P0Q0P1BWPqXaIUM5YSrzpPN9sPN8lSZKuCIqow1c0mWFm6O320u4Q__-FKXU92WI86i24FQ0QmA_-oQE1c_9ii1gBlBEmXVtCltRr6W4000226qmnDZCsCJWrEJGnCJ8uC3OuBJ4pCZKrCJWrCJ4qC3SqCZSsCJ0sBNPiOJ4jCZOtDYrsR64jR3SjOc5iOMvZPN8jE30uC2r2GKmjD3KvWXo870Rf780T_t-P7U0Tiim5e1u1g1u18W0uX0XGnZ54w8rAYEJm8TSEsXMAD1foZ8ySN3OdCqpFrTpC0jg56NmkTVW6BqAGQ9LPRRwwmKbyJG9T0KHB8y6Bj0ZhycfWXqvVIm37qJacPMmMNBOtEWPz4D0TcFO-zgkhJZ7IYfNn2A5inma0~1?etext=2202.6B2H-msBFPq6rvjsDfN1tlyJf2bxF0Z35GNwW2VjP7VdjrEOn_F1EgdrHYebtkb_cJmP8KI-KEL_5EyErWHJCyIkWk9dDa15N5tk0lrCBn-t41LDuHp95xRu-KelFZ2ZZHRrZ2l0cHBuenhrbHV0YQ.90a2fc32c96d59c1ecf9cdd070588abc6c0068ec&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D0%B4%D0%B8%D0%BD%D0%B0%D0%BC%D0%B8%D0%BA%D0%B0+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B0+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,Динамика производства силового кабеля в России,True
https://kabel-s.ru/company/news/krizis_kabelnoy_promyshlennostyu_posle_pandemii_covid_19/,Динамика производства силового кабеля в России,False
https://TK-Solutions.ru/russia-rynok-silovyh-kabelej,Динамика производства силового кабеля в России,False
https://www.yandex.ru/search/direct?filters_docs=direct_cm%2C6bf1b11fb0933782&lr=2&mw=1&text=%D0%94%D0%B8%D0%BD%D0%B0%D0%BC%D0%B8%D0%BA%D0%B0+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B0+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F+%D0%B2+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8,Динамика производства силового кабеля в России,False
https://www.elec.ru/publications/analitika-rynka/6591/,Динамика производства силового кабеля в России,False
https://yabs.yandex.ru/count/WnOejI_zO2i3PHW0j2XD1ut-lBGUhGK0AmGGW8Y00J5LDuPX000003W4bBE0qyqXW06hiOclxeklnui1Y07quk3DEP01uAZ1uJ6O0RRe_OOpk07k-CAG6y01NDW1ueEX5U01WCA-2kW1nWIO0hQZfXUW0lRh-mx00jhiwVw7sT3Bv-7FyFa1W0E2rfpW1OW3nCx3VvW3oyaTe0C8g0CQvOi4-0InYWg81R6A2jQ90wW5YCW2i0M8o084g0O4oGPL7pMtyuSl6035sJZolLj2DBW7j0RG1mRn1wv-b_6s3OisW0W6q0YGWfW1u0ZxzRq7W0e1c0gqoVWAWBKOgWiGWKr01yNP002D6j4v6j050DaBw0knYWhm2mg838hlthu1gGnc8c-GifDJF-WCemBW3OE0W4293cWWbiqSaghLljIvk_xXbnYW3i24FTWE0Q4Fm_KeN8_2jJ-04F7yvn46nbq2FefTEp_m4WO30k0JuDG3e1IuqF3i1UWKX0B85QQLlgpq1D0LkD3mx0NO5S6AzkoZZxpyO_2W5f3xoOi6oHRG5ehlthu1WHUO5vh8YG6e5m705xGIs1V0X3te5mEP6A0O1B0OuTYOZ0Qu61ZG627u6EIZnAsaWwdMbG606P0P0Q0P1BWPqXaIUM5YSrzpPN9sPN8lSZKuCIqow1c0mWFm6O320u4Q__yB_ZDodeE86i24FQ0Qx9Mixvl6YB2h0R0QYxopi8NzpBzszHe10000WXjCCJOpDZ4uDJaqCJ4oE30sE2qnCp8rDJ4uDJ4nD30tD38tDZ4mDYrsR64nBJ8sDpOjTcnXBMmtBM9XR65kOsLoBJWmE30jGa5CBJGrEO8SY1m2wHo07Vz_cHtW7O7B_0AW7W6e7W4a8564YZ5CAO62KDNi0JY435p6CYSqHwL7SicGQnFjYamQ3JbE8uVMzZNV2UnixpLlXs-DeSpUA5tlsWQuK4Wrh3pvT0-QGaGx0y5j4JeCZSexZPMDSvaBPJPcxsKRpQ080jY1-oO1Cify_f3rVFvO5HVZOGL_MEGDHeHGDjm9~1?etext=2202.6B2H-msBFPq6rvjsDfN1tlyJf2bxF0Z35GNwW2VjP7VdjrEOn_F1EgdrHYebtkb_cJmP8KI-KEL_5EyErWHJCyIkWk9dDa15N5tk0lrCBn-t41LDuHp95xRu-KelFZ2ZZHRrZ2l0cHBuenhrbHV0YQ.90a2fc32c96d59c1ecf9cdd070588abc6c0068ec&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D0%B4%D0%B8%D0%BD%D0%B0%D0%BC%D0%B8%D0%BA%D0%B0+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B0+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,Динамика производства силового кабеля в России,True
https://www.elec.ru/publications/analitika-rynka/1863/,Динамика производства силового кабеля в России,False
https://ekb.rbc.ru/ekb/20/09/2019/5d8479ea9a79471a095c707b,Динамика производства силового кабеля в России,False
