url,query,is_shop
https://tomskcable.ru/,Крупнейшие мировые производители силового кабеля,True
https://MarkaKachestva.ru/best-brands/3500-luchshie-proizvoditeli-kabelja.html,Крупнейшие мировые производители силового кабеля,False
http://electric-tolk.ru/luchshie-proizvoditeli-kabelya/,Крупнейшие мировые производители силового кабеля,False
https://elektroservis43.ru/elektroprovodka/reyting-luchshih-rossiyskih-i-zarubezhnyh-proizvoditeley-kabelya,Крупнейшие мировые производители силового кабеля,False
https://www.ruscable.ru/company/best/,Крупнейшие мировые производители силового кабеля,False
https://BigPicture.ru/top-20-luchshih-proizvoditeley-kabelya/,Крупнейшие мировые производители силового кабеля,False
https://xn--c1abmblod9c.xn--p1ai/industry/manufacture-of-electrical-equipment-materials/,Крупнейшие мировые производители силового кабеля,False
https://wiki2.org/ru/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%BA%D1%80%D1%83%D0%BF%D0%BD%D0%B5%D0%B9%D1%88%D0%B8%D1%85_%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D1%8B%D1%85_%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B5%D0%B9_%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9_%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D0%B8,Крупнейшие мировые производители силового кабеля,False
https://cable.ru/,Крупнейшие мировые производители силового кабеля,True
https://simplerule.ru/luchshie-proizvoditeli-kabelya-reytig/,Крупнейшие мировые производители силового кабеля,False
https://yabs.yandex.ru/count/WniejI_zO2u3ZHW0v2WhioEH6uTeTmK0BWGGW8Y00J4zDuPX000003W40d3giktmoHE00T-kyGw80StXkQo00P01YBUMzzE0W802c068jvRtKxW1ngEMbIF00LpO0SB5u9u1u07Qmk2U0UW1nW6W0fBBWHdO0WBm0hhqxwa1W0FTbiNJ3OW3cEktgGcO0yR28A03oDa3-0I0bAe1Y0M0bAe1a0M0xQm1e0NWz3Ee1QMXAx05fQ4hk0M0-IlEjxtT13tJhyUuYIjm00000Aa7gT3SdGTMGZou1xG6yGVIwo7exzmzrOA80U08oUN03Cdu2e2r6AeB45O-H8Ifq000tuHZE1hG1G3P2-WBW9Ig0V0B2eWCsAhZlW6f36OYRv2oarC_w0oZ0k0DWu20G8aEP5LozPb7uxsclxsCj-ALJQ0Em8Gzs80GuU3O7ni9000Po10C-106IIrh78fKQp-n4fbhB9aLDE4_y1860mBW4u3vAw0KWFahg1I0xQm1mUJbYmRe58G2o1Mb-fwB_0BG5Vh_Yem6s1N1YlRieu-y_6Fme1QG-ycB1iaMq1ROgkE-0O4Nc1VFwT4jg1S1m1Uq4jWNm8Gzw1S1cHYW60wm6E7Oc8m6k1W7q1WX-1ZaeyIjf8EfrfK1W1cG6G6W6GIu6T8P4dbXOdDVSsLoTcLoBt8rE34jCkWPWC83y1c0mWFu6VBsyoY16l__Mqu0Jqc4i1gBlBEmXVtCltRr6W4000226qinDZCsCJWrEJ4tCJGqDZKpBJCrCZCrDJapDJ0rDZ0sE3arEIrsR64nBJCoEJ4jTcnXBMmtBM9XR65kOsLoBJWmE30jGa5CBJGvDJdW6u3jh06278WS1kaSW1t_VvaTu1sop0MW7W6e7W4b83443SKmfWnqfh1wA4BuaF6A4DgIboB9BEJQJhi2IQCZPrt8eSFs07tdHTVpeR4oYtTAttTj0qo0zIV1GMa0oJWGeEXKuCiD001vBIM4QDaa68w5s0qEjsu7KmneTD6VDPlCXjhRg65-qYNA7-0aXEF16-LXeuzB-QkFHwuHY1C0~1?etext=2202.rYAccCni4hCPOymNWVSufE2iIYVcmAb29iTad8Vs1fFnUKBWH5sMP5-j_p4zDT9a1hn3shSgHhXMrTZ3M_oNVGByI-UvRobrz7y8I9uZ00MvqRBx408kMHBCjFSAKneCrnoj-WRRZaPrJDzNCMXWQmtqYW5wc3ViZG9hY2ZuZGo.a294c040bae82d98be92975f4f9eeff59e0b08fb&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D0%BA%D1%80%D1%83%D0%BF%D0%BD%D0%B5%D0%B9%D1%88%D0%B8%D0%B5+%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D1%8B%D0%B5+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B8+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F,Крупнейшие мировые производители силового кабеля,False
