url,query,is_shop
https://www.banki.ru/products/currency/usd/,Курс доллара к рублю,False
https://www.profinance.ru/currency_eur.asp,Курс доллара к рублю,False
https://www.kommersant.ru/doc/5062750,Курс доллара к рублю,False
https://yabs.yandex.ru/count/WqWejI_zO3O3zHa0H2rWBcooo95glWK0DWGGW8Y00J7FDuPX000003W4fFMJkEqVW06wbPP0Y076xFheJf01likVYiM0W802c06-ov-AHRW1rjdonn_00LpO0PIq-1_W0Txli0Fe0NgW0eh-4TW20l02fjwXamVu0f3nWkQbnhZLvG6O0vxU9A031AW36e0t-0J0XWQ81S261f05uwK9e0Mbx06e1VJ40R05zCG1k0M-hWB01T79MSW5_-8M1AW61Ca6puE21xuy04cf1nZaq3_hU48Ck0UQ1F47K_ikcUfkHDE020RG29I2Y07W28N_2AcYCvsK5xG_oVWAWBKOgWiGONJWvnZa002qR1n16j050DaBw0l0XWRm2mg83EwStxu1gGnc8c-GifDJF-WCemBW3OE0W43FXugyu9UFW4cW3i24FTWE1Q4FW12Xwg8P6mb010004Hw5wr6u7lK_6GPMdg8VjgKwF_0I1WC2u1E-hWAW5Bwk0gWKuwK9i1JhcjqAk1I0-Q83m1I0mlVB0SWK1D0KWwdiFzWKswULYmRe58G2o1MSjidB_0JG5TkdbOi6s1N1YlRieu-y_6Fme1QG-ycB1hWM0S0M0iaMy3_G5kwStxu1WHUO5y3JJgWN0S0Nj1RG5z260zWNc94zw1S2cHYW60Mm6E7Oc8m6k1W5q1WX-1ZaeyIjf8EfrfK1W1cG6G6W6GIu6T8P4dbXOdDVSsLoTcLoBt8rE34jCkWPWC83y1c0mWE16l__6snej5aza1g0W820W920GA0QvUsKX-honwK6i1gBlBEmXVtCltRr6W4000226qqnDZCsCJWsC3OpDJ8pCJ8nBJ4sD30oEJGsDJGmE38sC38tCJ4rBNPiOJ4jD3OqCorsR64jR3SjOc5iOMvZPN8jE30uC2r2GKmjEJ8tCUaRX0Q-tDk6Fq7m6zs2y0Fu6yAvhmA278WS0kaSW1t_VvaTe1u1g1u18G0uX7nGnav4wDkcYAJu8HTWjDieCcZ8J7oZHYvRy9gPWIOC1f-Z7Bu03zvvzY0NGCSpZTM5cf_0IZZAfxfUtM0LlYR2F2h69AxuS1DL2Tg-E8WNu3dh51aRsia3T2_aJ9qI8PJjE040~1?etext=2202.CVAPu7rzPARDOsXlERyptNrCS3XvqivY7qe2KxhRhtf9-3nLS98zu3g3ezPmoFiEc25vcWFmeWZ6dGZvcmh3ZA.fe5257f13f895d24ac102551c70f778a09395630&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D0%BA%D1%83%D1%80%D1%81+%D0%B4%D0%BE%D0%BB%D0%BB%D0%B0%D1%80%D0%B0+%D0%BA+%D1%80%D1%83%D0%B1%D0%BB%D1%8E,Курс доллара к рублю,False
https://svpressa.ru/economy/news/315256/,Курс доллара к рублю,False
https://www.profinance.ru/chart/copper/,Курс доллара к рублю,False
https://www.profinance.ru/chart/brent/,Курс доллара к рублю,False
https://www.profinance.ru/cbrf/?s=USDRUB_CBRF,Курс доллара к рублю,False
https://www.profinance.ru/news/2021/11/03/c3xa-kursy-valyut-tsb-rf-kurs-rublya-k-dollaru-evro-grivne-lire-tenge-yuanyu.html,Курс доллара к рублю,True
https://www.profinance.ru/currency_usd.asp,Курс доллара к рублю,False
https://mainfin.ru/currency/usd/sankt-peterburg,Курс доллара к рублю,True
https://finance.rambler.ru/currencies/USD/,Курс доллара к рублю,False
https://yandex.ru/news/quotes/1.html,Курс доллара к рублю,False
https://www.rbc.ru/finances/21/09/2021/61487ef69a79479015d35aa6,Курс доллара к рублю,False
https://www.vbr.ru/banki/kurs-valut/prodaja-usd/,Курс доллара к рублю,False
https://www.profinance.ru/news/2021/11/03/c3x7-bank-of-america-predupredil-o-vozmozhnom-ukreplenii-dollara-posle-zasedaniya-frs.html,Курс доллара к рублю,True
https://ru.myfin.by/currency/usd/sankt-peterburg,Курс доллара к рублю,False
https://ru.investing.com/currencies/usd-rub,Курс доллара к рублю,False
https://www.profinance.ru/news/2021/11/03/c3x9-sberbank-sprognoziroval-kurs-rublya-v-svyazi-s-segodnyashnim-resheniem-frs.html,Курс доллара к рублю,True
https://www.cbr.ru/currency_base/daily/,Курс доллара к рублю,False
https://www.Sravni.ru/valjuty/usd/sankt-peterburg/,Курс доллара к рублю,False
https://www.sberometer.ru/forex-now.php,Курс доллара к рублю,False
https://quote.rbc.ru/ticker/59111,Курс доллара к рублю,False
https://iz.ru/1240945/2021-10-26/analitik-dal-prognoz-po-dokhodnosti-rublia-v-2022-godu,Курс доллара к рублю,False
https://cbr.ru/,Курс доллара к рублю,False
