url,query,is_shop
https://yabs.yandex.ru/count/WmKejI_zO1m3tHS0n2WPoNAtozOHXmK070GGW8Y00J59DuPX000003W4ZA7imEaIW072zjptw8-4nii1Y070lcIG0PY1bhFYp_BS1w01j9t_oyw0W802g06qdV_BJhW1wekSro700LpO0RRUyfW1u07OiBAO0UW1LfW2akGLe0B-m8O9m0B0lcJlxCi5W0FHt9MG2uW3XCJhpmYO0--s6w031gW36k7d0VW4XRaNY0M5kHUG1S3d7A05oPC7g0Nz-WMm1Vtw1RW5mAa71AW61Ca6IQicdCieq2Yf1-pZX3lYM48Ck0U01T073l47A-oOVl21D2o020RG2922aB-WmvWAuTmgoVWAWBKOgWiGtdG3iUpZ000e9Xev6j050DaBw0k5kHVm2mg83ERithu1gGpWonrj3mqHl-WCemBW3OE0W4293humcIeObQp9rfhXkPcAw2YW3i24FTWE0Q4FW12RxU4S1ehTaWBW-Zm_y1860mBW4y2f1w0KmAa7g1J0vnpGbxE31kWKX0BG5VVuhOe6s1N1YlRieu-y_6Fme1QG-ycB1iaMq1RcxDw-0O4Nc1VEf9eig1S1m1Uq4jWNm8Gzw1S4cHYW61Am6C7Ac8m6k1WIq1WX-1ZaeyIjf8EfrfK1W1cG6G6W6GIu6T8P4dbXOdDVSsLoTcLoBt8rE34jCkWPWC83y1c0mWE16l__hm8ovK9ae1h0h_x9eu6Rycom6ekyix25_So_TlKQ0G00088RJJ4sCpOnE3KvCZamDpGtD3CjCJ8oDp4rCZ8oDJauEJGmE3arD34jTcnXCIqrCJSrBNPiOIriDorYOMnXRcDbSYquC3WmBK91J2qvCJ8uWXo870Rf780T_t-P7U0Tiim5e1u1g1u18G0uXFm_OvSbz6MdG79ea6i7xGf56WqvnaSEBflp6ARdocrc0UrQtdcETFX6De0EBrIPLUIh6qp4roIG542qD18SI8jWBgy6TfZqjGHh79tZdumDyY2WkpNjVUnNLvrYLAoCvnSMB8u3eMmd3m00~1?etext=2202.G36Tb2gbMjBdyaapZRenzok4sLQwI5C5xXD1TJmKthnIqxiSd-aasIto3JUYzL5Ovfts7mzUR2sB5XVyO_l4cfS5kBb6cRKzYgwjYujQKGglivSDwV9XsR2E-UaLwhDxZ29lZnR0dGJpbXpkZG9scA.2877eb41f579ad5b975b1c496adf58c23487a29b&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B8+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F,Российские производители силового кабеля,True
https://xn----jtbncduncbo1j.xn--p1ai/articles/luchshie-proizvoditeli-kabelya-v-rossii/,Российские производители силового кабеля,False
https://elektrokable.ru/proizvoditeli_kabelnoy_produkcii.php,Российские производители силового кабеля,False
https://MarkaKachestva.ru/best-brands/3500-luchshie-proizvoditeli-kabelja.html,Российские производители силового кабеля,False
https://xn--80aegj1b5e.xn--p1ai/factories/kabelnye-zavody,Российские производители силового кабеля,False
https://SearchFactory.ru/proizvodstvo/kabelnye-zavody/,Российские производители силового кабеля,True
https://productcenter.ru/producers/catalog-eliektrokabiel-eliektroizoliatsiia-288,Российские производители силового кабеля,True
https://yabs.yandex.ru/count/Wl4ejI_zO0i3FHS012SPoNAthb1ot0K02mGGW8Y00J59DuPX000003W40d2Qv8tjx1g00RV6vA3Stx21E8W1__UZfpUG0PB8zz8mc06-WwlcCBW1YB_5kXh00LpO0Q3ty1NW0OIrsXJe0N2W0iYQYXVlxCi5W0EQxyVB28W3kj-r_msO0-xLCg031klN2VW4hvnSY0Mld5oG1Sk4UA05gf4Sg0MEkHUm1Owv5xW5eC8UffYUsWb9goQSooZGAAa7xEE4E-9OGWou1xG6yGShx9X-y84qB8A80U08f8t9-0g0jHYg2n3UT0EnxEC002Wc6ZaQq0K0sGle2w-SNF0B2eWCsAhZlW6f36OYRv2oarC_w0oZ0k0DWu20G8aEFUnd398kc0x9rfhXkPcAw2YW3i24FTY04CFoZ804-106Prv7A4AtOZ-n4jL5v7Y9bEK_y1860mBW4w327g0KeC8Ug1JBX7ZmpS3n1UWKX0B85R29geHwq1NOYuJt1TWLmOhsxAEFlFnZyA0MaFl9YmR95j0MsAhZlW615vWNp_MU5gWN0S0Nj1BO5y24FUWN0PaOe1WFi1Z1ofYC1hWO2T0O8VWOvAF4hQI3gTQL0O0Pa1a1e1a4k1dI6H9vOM9pNtDbSdPbSYzoDJWnBJBe6O320_0PWC83-1d-fE4UWHh__xESEjaLyR0QYxopi8NzpBzszHe10000WXjDCJOpDZ4uDJaoEJ0tD3SqCoqnCZ8tCJKoCZ8rEJWvD30uEJKqCIrsR64nBJKnDpKjTcnXBMmtBM9XR65kOsLoBJWmE30jGa5CBJanCZZW6yk4U88SY1m2wHo07Vz_cHsW7W6e7W4Z03Y4_3zZboNqPR50KccGQmVj2aKQ3JcyHyvSjWVaproJpIoWtHE3ZrSENy0BeCCQ4-J0NhJOIUxL3Om_ypMnASr55WaMeuMWQbYlpy5n-G9Z8Cfprb4oDjPEoeZY1sWIhCSVspD-xjg-oZWTHy7YC5mZH1u0~1?etext=2202.G36Tb2gbMjBdyaapZRenzok4sLQwI5C5xXD1TJmKthnIqxiSd-aasIto3JUYzL5Ovfts7mzUR2sB5XVyO_l4cfS5kBb6cRKzYgwjYujQKGglivSDwV9XsR2E-UaLwhDxZ29lZnR0dGJpbXpkZG9scA.2877eb41f579ad5b975b1c496adf58c23487a29b&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B8+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F,Российские производители силового кабеля,True
http://kabel-vvg.ru/kabel-vvg-ot-proizvoditelya/,Российские производители силового кабеля,True
https://yabs.yandex.ru/count/WmuejI_zO2K39HW052WPoNAthYMaNGK09GGGW8Y00J59DuPX000003W40d3giktmoHE00T-kyGw80StXkQo00P01YBUMzzE0W802c068jvRtKxW1ngEMbIF00LpO0SB5u9u1u07Qmk2U0UW1nW6W0fBBWHdlxCi5W0EQxyVB28W3kj-r_msO0y7h9DFw2FW4eELzY0MWvNsG1O3jh06W1Q2m9gW5nVqVi0N5_H-u1O3vAywtlTq4IQicdCieq2Yf1-pZX3lYM48Ck0Uq1l47A-oOVl21D2o2Y07W2Cdbm0p9-0g0jHYg2n3UT0EnxEC002Wc6ZaQq0K0sGle2w3bVV0B2eWCsAhZlW6f36OYRv2oarC_w0oZ0k0DWu20G8aEvEUiALKUwidMck6vcOheAA0Em8Gzs80GuU3O7ni9000Po10C-106HUj1m4mcQJ-n4XxO3Y0bwE8_y1860mBW4u3vAw0KWFahg1I0xQm1mUJbYmRe58G2o1Mb-fwB_0BG5Vh_Yem6s1N1YlRieu-y_6Fme1QG-ycB1iaMq1ROgkE-0O4Nc1VFwT4jg1S1m1Uq4jWNm8Gzw1S1cHYW60wm6E7Oc8m6k1W7q1WX-1ZaeyIjf8EfrfK1W1cG6G6W6GIu6T8P4dbXOdDVSsLoTcLoBt8rE34jCkWPWC83y1c0mWFu6VBsyoY16l__A_vJEQRTi1gBlBEmXVtCltRr6W4000226qqnDZCsCJWrEJ8vC3SqDpGpBJ4oCZSnDJ8oCZKvE3aqC3WvDJGnBNPiOJ4jDJ4tDIrsR64jR3SjOc5iOMvZPN8jE30uC2r2GKmjEJ4oEE0RWEsi0O8SY1m6wHo07Vz_cHtW7RBC1Q0U0QWU0IKWCGGDnJ35Z8Eci7eeGW0YuvScD6OpGf9PoBMTTWMIHaVEsf13X-sP-SwxxUT3Oql6Tps7Tpa3P8359xJ1QZ38SY0pwIcwvmsO_xpo44AqR19CzaAyviEXay7y0ZowvSgwIfQnUj8YgX-G95pZWHglivgxuAy-JqKf61s7QmII1m00~1?etext=2202.G36Tb2gbMjBdyaapZRenzok4sLQwI5C5xXD1TJmKthnIqxiSd-aasIto3JUYzL5Ovfts7mzUR2sB5XVyO_l4cfS5kBb6cRKzYgwjYujQKGglivSDwV9XsR2E-UaLwhDxZ29lZnR0dGJpbXpkZG9scA.2877eb41f579ad5b975b1c496adf58c23487a29b&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B8+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F,Российские производители силового кабеля,False
http://www.energokab.ru/zavod/,Российские производители силового кабеля,False
https://manufacturers.ru/companies/kabelno-provodnikovoe-proizvodstvo,Российские производители силового кабеля,True
https://konkurent.ru/article/38029,Российские производители силового кабеля,False
https://www.RusCable.ru/company/zavod/,Российские производители силового кабеля,False
https://www.rucabel.ru/catalog/vvgng-a-ls-manufacturers/,Российские производители силового кабеля,False
https://www.ruscable.ru/company/zavod/,Российские производители силового кабеля,False
https://yabs.yandex.ru/count/WnKejI_zO2m3NHW0X2aPoNAtbhQXT0K0B0GGW8Y00J59DuPX000003W40d3OxSgYfmw00Rgqph76n9IfTeW1YUFmhJAG0OgIb_Wjc07y_zt2AxW1_lU8YHd00LpO0TxfznFW0TQ2q1Be0RW2e0BO_fq2m0BcZytux-pB1O03ck_7omY80xhVjVyDc0ESaYx-0UW4pRqA-0JbmDW1Y0NbmDW1a0N0cz05e0NWXaAe1T25Dx05q8Ktk0N0ZRS1m0N0cz05o0N0ZRS1dEQ6pG99goQSooZGAAa7xEE4E-9OGWou1xG6q0S6yGShx9X-y84qB8AO0U08hF-E0O0A0PWAjCdu2e2r6AeB4Dvq0x7ium00A2OQEHhG1G3P2-WBvS3O0V0B2eWCvkpUlW6f36OYRv2oarC_w0oZ0k0DWu39rfhXkPcAw2YW3i24FTZPW12QZlECW0JG49cQiv1jK1SLW3-n4Z_lZ_GcFU4_y1860mBW4y2Djm6W5C2Djm6e5C2Rq8odyV05w1I40iWL_lUycmJG5PJbXOC6s1N1YlRieu-y_6Fme1QG-ycB1iaMy3_G5kRithu1WHS0y3-O5yguZnEe5m705xGIs1V0X3te5m6P6A0O3h0OuTYOZ0Qu60FG627u6EIZnAsaWwdMbG606P0P0Q0P1BWPqXaIUM5YSrzpPN9sPN8lSZKuCIqow1c0mWFm6O320_WPjgoU7e4Q__-3oZ78ezcm6ekyix25_So_TlKQ0G00088RJJ4sCpOnE3KvCZamDpGtD3CjCJ8oDp4rCZ8oDJauEJGmE3arD34jTcnXCIqrCJSrBNPiOIriDorYOMnXRcDbSYquC3WmBK91J2qvCJ8uu1l0cz05WXo870Bf780T_t-P7U0TmiS5e1u1g1u18W0uX01GnYz4QCncY6Jp8TSEsZaL3N3d4td8kMmahS8y46vc0UrU6NmyTFW2DO1Ue6TIPyRAZzK6G8qT0EIgycAJY7CWkAK83NQCiWwEcnWO0oNZwCpBP6oiefGHhRrp27n-DeB0olXh26_qY5mZX1C0~1?etext=2202.G36Tb2gbMjBdyaapZRenzok4sLQwI5C5xXD1TJmKthnIqxiSd-aasIto3JUYzL5Ovfts7mzUR2sB5XVyO_l4cfS5kBb6cRKzYgwjYujQKGglivSDwV9XsR2E-UaLwhDxZ29lZnR0dGJpbXpkZG9scA.2877eb41f579ad5b975b1c496adf58c23487a29b&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B8+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F,Российские производители силового кабеля,True
https://www.wiki-prom.ru/34/kabelnye-zavody.html,Российские производители силового кабеля,False
https://www.yandex.ru/search/direct?filters_docs=direct_cm%2C6bf1b11fb0933782&lr=2&mw=1&text=%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B8+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F,Российские производители силового кабеля,False
https://yabs.yandex.ru/count/WleejI_zO103XHS0b2WPoNAtCc3OSGK040GGW8Y00J59DuPX000003W4uVI0pYI00PFA3eW1tlpYgr2G0Vxtlud8W8200fW1_lU_YKYu0OwxuCuVm05Ss07ej8iWu06UrV0Vw04me0AAs7hlxCi5W0E4X-dA3eW3WgUFw0IO0zAwBQ032AW36e6r0lW4pDiFY0NCsm-G1S_n4g05skK4g0Ms_mEm1RR_0xW5q-O4m0NFyHB81TFc1AW61Ca6IQicdCieq2Yf1-pZX3lYM48Ck0Uq1l47A-oOVl21D2o020RG2922Y07W28MiFSaAy3_u2e2r6AeB4Dvq0x7ium00A2OQEHhG1G3P2-WBpDiFy0iAY0pcxDw-0QaCPY9laBAJKp_e3AC2u0s3W810YGve89RD79AgoTQQuRcPYkWee0x0X3tO3W6X3u0GXFMm6Q2W2lWG1c1-yktrJ3q_y1860mBW4zFc1A0Kq-O4g1JFyHBziRA91kWKX0BG5Vsniea6s1N1YlRieu-y_6Fme1QG-ycB1iaMq1RcxDw-0O4Nc1UgcBGfg1S1m1Uq4jWNm8Gzu1VGm8Fx1UWN2FWN_f6AZ0QP6A0O4R0OuTYOZ0Qu61hG627u6EIZnAsaWwdMbG606P0P0Q0P1BWPqXaIUM5YSrzpPN9sPN8lSZKuCIqow1c0mWFm6O320u4Q__-VzZ9NJwAW6esGpjYsy970lG6m6ekyix25_So_TlKQ0G00088RJJ4sCpOnE3KvCZamDpGtD3CjCJ8oDp4rCZ8oDJauEJGmE3arD34jTcnXCIqrCJSrBNPiOIriDorYOMnXRcDbSYquC3WmBK91J2qvCJ8uWXo870Rf780T_t-P7U0Tiim5e1u1g1u17m0uX01GnYz4QCnEYEJr8PTWj2jKvD6GutpauB8vcg3MTTVC0jej67n-SlW6N00TbfRoAhTNDsY6hqbW881eLapoDp4qS7REmR4YpraloTZG3Zi7AHa5SXXVPJm3ec1n70Z5E7a0~1?etext=2202.G36Tb2gbMjBdyaapZRenzok4sLQwI5C5xXD1TJmKthnIqxiSd-aasIto3JUYzL5Ovfts7mzUR2sB5XVyO_l4cfS5kBb6cRKzYgwjYujQKGglivSDwV9XsR2E-UaLwhDxZ29lZnR0dGJpbXpkZG9scA.2877eb41f579ad5b975b1c496adf58c23487a29b&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B8+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F,Российские производители силового кабеля,True
https://yabs.yandex.ru/count/WjqejI_zOEy2dHO0H2OPoNAtGJo9A0K0xmCGW8Y00J59DuPX000003W4wFEjuAG9W07HzfpH0uW1Yux3anwG0UIWcS8Mc06itlNp6BW1ejNFmn300LpO0SJMxGlW0QQLxGle0Vu2e0AihueMx-pB1O03X8VfoWw80uAdZ-W4c0FUxHMe0ngm0mJe1CfK-0IKx5Q81PJiLf05vkMO0Q05hxyQg0MIYXQm1PAA5hW5gUmcm0NcvPW1o0Mfx2REqiw60qch9fpBAD0egGViuuGxubX23BW7cWJn1olic7xmWJGiW0W6q0YGWeW1u0ZMbuN9-0g0jHYg2n3UT0EnxEC002Wc6ZaQq0K0sGle2vJiLl0B2eWCcAVUlW6f36OYRv2oarC_w0oZ0k0DWu20GCdMck6vcOheAA0Em8Gzs0u1eG-048UBaA0Wq13Cam8Ys8nrXbG_y1860mBW4wdi9g0KgUmcg1JcvPW1wiB9YmRe58G2q1NgmicB1jWLmOhsxAEFlFnZyA0MaFl9YmR95j0McAVUlW615vWNukl33QWN0S0Nj1BO5y24FUWN0PaOe1W2i1ZXs9YC1hWO3D0O8VWOvAF4hQI3gTQL0O0Pa1a1e1a4k1d_0T8P4dbXOdDVSsLoTcLoBt8rE34jCkWPWC83y1c0mWE16l__nuU9eCBei1gBlBEmXVtCltRr6W4000226qqnDZCsCJWrEJ8vC3SqDpGpBJ4oCZSnDJ8oCZKvE3aqC3WvDJGnBNPiOJ4jDJ4tDIrsR64jR3SjOc5iOMvZPN8jE30uC2r2GKmjEJ4oE88SY1m6wHo07Vz_cHsW7W6e7W4X03Y4q3_ZaIMqOwT0CccFQmVj2aKQ3JctHmukcrE7QhsI1HzeJ63m3SdXkxK0UbcFIPtLbI07rakLQlOg38jwmtZmTH9PVDYAQc9PK9gJWtWXdhFEaR6nNb96b64FqCJ1LnbFWIXO70T2sKuU~1?etext=2202.G36Tb2gbMjBdyaapZRenzok4sLQwI5C5xXD1TJmKthnIqxiSd-aasIto3JUYzL5Ovfts7mzUR2sB5XVyO_l4cfS5kBb6cRKzYgwjYujQKGglivSDwV9XsR2E-UaLwhDxZ29lZnR0dGJpbXpkZG9scA.2877eb41f579ad5b975b1c496adf58c23487a29b&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B8+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F,Российские производители силового кабеля,False
https://www.expertcen.ru/article/ratings/luchshie-proizvoditel-kabelya.html,Российские производители силового кабеля,False
https://yabs.yandex.ru/count/WlSejI_zO083RHS0L2WPoNAtO8g-d0K00WGGW8Y00J59DuPX000003W4h8VFeAiMW07mZvMh1OW1rTx7XtkG0SRK-yZHW8200fW1njJxo56u0RxwrSGYm05Ss06Klw6S0U01nkUucm7e0U01c0AKY-mOe0AMY-mOx-pB1O03ck_7omY80xhVjVyDc0E_n22W0mIe0nh4R_W4ljKqY0M-rJIG1UlGQQ05tOWGg0NuiGsm1VYn3RW5mEqQm0Nhq6d81S3j6WIe1WJ91ach9fpBAD0egGViuuGxubX23BW7W0Nn1olic7xmWJGiW0W6q0YGWeW1u0ZBXROCoVWAWBKOgWiGtdG3iUpZ000e9Xev6j050DaBw0k-rJJm2mg83ERithu1gGnc8c-GifDJF-WCemBW3OE0W4293WQVvkH59h39rfhXkPcAw2YW3i24FTWE0Q4FW13AdRaUZ802-106ueWjvjSfMp_m4WO30k0JmEqQe1J0xHge5ElGQRokwuS6w1I40j0LllM6YWRO5S6AzkoZZxpyO_2W5f3xoOi6oHRG5kRithu1WHUO5vkRwIoe5m705xGIs1V0X3tW5x-q-uO6w1S2-1VCgOYA1faOe1WFi1Z1ofYC1hWO3T0O8VWOvAF4hQI3gTQL0O0Pa1a1e1a4k1d_0T8P4dbXOdDVSsLoTcLoBt8rE34jCkWPWC83y1c0mWE16l__--uc7AHdi1gBlBEmXVtCltRr6W4000226qqnDZCsCJWrEJ8vC3SqDpGpBJ4oCZSnDJ8oCZKvE3aqC3WvDJGnBNPiOJ4jDJ4tDIrsR64jR3SjOc5iOMvZPN8jE30uC2r2GKmjEJ4oE88SY1m6wHo07Vz_cHsW7W6e7W4V03Y4q3_ZaIMqOwT04cgFIp3Q5IhoQCX1Fd9msPoDFtFrB5X0kmw3ps4Etn0CeCC2IwowUtM3R_YQ12e2Y9P5Wize8MJBXoST72lpdFMMZ0tj_G6wbvZg59XWPJmTg61n70XbEta0~1?etext=2202.G36Tb2gbMjBdyaapZRenzok4sLQwI5C5xXD1TJmKthnIqxiSd-aasIto3JUYzL5Ovfts7mzUR2sB5XVyO_l4cfS5kBb6cRKzYgwjYujQKGglivSDwV9XsR2E-UaLwhDxZ29lZnR0dGJpbXpkZG9scA.2877eb41f579ad5b975b1c496adf58c23487a29b&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5+%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B8+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F,Российские производители силового кабеля,False
https://xn----8sbdqwjbq1a0j.xn--p1ai/proizvoditeli.html,Российские производители силового кабеля,True
