url,query,is_shop
https://exportv.ru/zavod/montazh-silovogo-kabelya-ot-proizvoditelya.html,Экспорт и импорт силового кабеля в России,False
https://vvs-info.ru/unit/rynok-silovykh-kabeley-v-rossii-tendentsii-i-prognoz-razvitiya/,Экспорт и импорт силового кабеля в России,False
https://TEBIZ.ru/mi/rynok-kabelno-provodnikovoj-produktsii-v-rossii,Экспорт и импорт силового кабеля в России,False
https://www.RusCable.ru/uploads/file/tretyakov_itogi_2020.pdf,Экспорт и импорт силового кабеля в России,False
https://www.ruscable.ru/doc/analiz/cable_2013_1-12_part2.pdf,Экспорт и импорт силового кабеля в России,False
https://TK-Solutions.ru/russia-rynok-silovyh-kabelej,Экспорт и импорт силового кабеля в России,False
https://www.elec.ru/publications/analitika-rynka/6591/,Экспорт и импорт силового кабеля в России,False
https://club.cnews.ru/blogs/entry/analiz_rynka_silovogo_neftepogruzhnogo_kabelya_kabelya_dlya_neftepogruzhnyh_nasosov_v_rossii,Экспорт и импорт силового кабеля в России,False
https://import-v-rossiu.ru/dostavka/elektricheskiy-kabel,Экспорт и импорт силового кабеля в России,True
https://yabs.yandex.ru/count/WlOejI_zO183PHS0L2Wy2W0uuPTkxWK04WGGW8Y00J5vDuPX000003W4uVI0pYI00PFA3eW1tlpYgr2G0Vxtlud8W8200fW1_lU_YKYu0OwxuCuVm05Ss07ej8iWu06UrV0Vw04me0AAs7hO0WBm0hxCZj8C-0AGyOBcfSQurUK1W0ErsSOPY0FIkfpI1vW3nuKUg0CQuE41-0IGkGM81P2v1P05p_4Ie0NNr06e1Pwn0R05dh41k0NJvWJ01S_n4iW5q-O4g0O4oGPvLy8dA4vBDQa76jG0hdvaGZIu1xG6yGS4gDZQeqh8QO081j08a8A0XQmzoVWAWBKOgWiGnS41PHhK003aIG4y6j050DaBw0kGkGNm2mg83ERithu1gGnc8c-GifDJF-WCemBW3OE0W43vhec-WiNJfTWE1Q4FW124zR0PeA0Aq12PchXIqxsSA48_y1860mBW4zFc1A0Kq-O4g1JFyHBziRA91kWKX0BG5Vsniea6s1N1YlRieu-y_6Fme1QG-ycB1iaMq1RcxDw-0O4Nc1UgcBGfg1S1m1Uq4jWNm8Gzu1VGm8Fx1UWN0lWN_f6AZ0QP6A0O4R0OuTYOZ0Qu60FG627u6EIZnAsaWwdMbG606P0P0Q0P1BWP_m7I6H9vOM9pNtDbSdPbSYzoDJWnBJBe6O320_0PWC83WHh__nD48Xs0YA0QZP3EsBRmaS2z0R0QYxopi8NzpBzszHe10000WXjDCJOpDZ4uDJatDpWrE3WoCIqnDpKuCZ4uC3OvDZCuD30oD3amD2rsR64nBJ4vCZWjTcnXBMmtBM9XR65kOsLoBJWmE30jGa5CBJCrDpU278WS0UaSW1t_VvaTu1sop0MW7W6e7W4V03Y40536BqHepKw8fFKVbs2qArJaqP13VUJWiZcSeDRric01xHuCFayvV4CNG2ymCgapar9UfVRg1aKHFHuO0nyGlixdYczeKKsKbiyWvsi9ZUVyXcHi46UTWsXMA9172CKuJW00~1?etext=2202.k0OsiZaPuIew8AsaLV6Iwt-0RBE9-EEo6qjMZIXErGrUhD0BtgHemgeObeBLADGAfUIeajNjdImGkP9cjGXrOIERemYWJ2MS0usOPmhwXt1m8l92YwdW_tW7FqaV7n_edm12dGNidGFtdHJpdXp3dQ.345b41af65ce757d3df246ccf8262f1b08fc5493&from=yandex.ru%3Bsearch%26%23x2F%3B%3Bweb%3B%3B0%3B&q=%D1%8D%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82+%D0%B8+%D0%B8%D0%BC%D0%BF%D0%BE%D1%80%D1%82+%D1%81%D0%B8%D0%BB%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%B1%D0%B5%D0%BB%D1%8F+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,Экспорт и импорт силового кабеля в России,True
https://alto-group.ru/otchot/rossija/1528-import-i-eksport-silovyh-kabeley-v-rossii-v-2018-g.html,Экспорт и импорт силового кабеля в России,True
https://gidmark.ru/cat1/analiz-rynka-silovyh-kabelej-v-rossii-kompaniya-gidmarket,Экспорт и импорт силового кабеля в России,True
